5.000000e+02


0.000000e+00  2.500000e+00
10


5
0.000000e+00  5.0500e+01  8.8500e+01  1.2250e+02  2.9900e+02  4.4300e+02


 2.834600e-02   2.894050e-02   2.350180e-02   2.851500e-02   2.471680e-02   3.131950e-02   3.354390e-02   4.221680e-02   2.128160e-02   3.626820e-02
 1.455278e-01   1.406489e-01   1.013543e-01   1.016234e-01   1.015174e-01   1.395006e-01   2.067382e-01   2.745283e-01   3.440079e-01   4.720613e-01
 3.329600e-04   2.393300e-04   2.914400e-04   3.138100e-04   1.512000e-04   2.680000e-04   2.681000e-04   2.335200e-04   0.000000e+00   5.626700e-04
 9.859100e-04   8.339200e-04   8.132900e-04   7.456800e-04   9.205500e-04   1.323480e-03   2.513740e-03   3.119820e-03   3.529610e-03   2.684310e-03
 1.020280e-06   1.423780e-06   6.925500e-07   0.000000e+00   1.646660e-06   4.844400e-07   1.333390e-06   0.000000e+00   8.867600e-07   1.207360e-06
-1.555875e+00  -1.582922e+00  -1.115737e+00  -1.497544e+00  -1.291689e+00  -1.706441e+00  -1.924553e+00  -2.736518e+00  -1.238367e+00  -1.903378e+00
-4.616261e-01  -5.690867e-01   7.145103e-01   7.459054e-01   5.980468e-01  -1.358144e+00  -6.116882e+00  -1.103969e+01  -1.598874e+01  -2.060165e+01
-2.482198e-02  -1.612382e-02  -2.057504e-02  -2.237912e-02  -9.655382e-03  -1.691123e-02  -1.677430e-02  -1.227881e-02   1.167829e-02  -4.033042e-02
-1.876622e-02  -1.988124e-03  -5.383145e-03   1.066636e-03  -1.328030e-02  -2.508319e-02  -1.093187e-01  -1.302776e-01  -9.472255e-02   2.951796e-02
-1.050436e-04  -1.390453e-04  -7.748940e-05  -3.689872e-05  -1.818221e-04  -9.488003e-05  -1.444955e-04  -4.948743e-05  -1.014421e-04  -6.194586e-05
 1.131466e+02   1.156484e+02   1.113325e+02   1.281838e+02   1.361093e+02   1.586318e+02   1.838961e+02   2.252771e+02   2.213042e+02   2.462498e+02
 8.993520e+01   9.816040e+01   1.012054e+02   1.138188e+02   1.562489e+02   2.471020e+02   4.353238e+02   6.952963e+02   1.058591e+03   1.397242e+03
 2.409900e+00   2.277900e+00   2.487580e+00   2.744570e+00   2.752830e+00   3.188590e+00   3.644900e+00   4.119810e+00   4.022660e+00   5.666150e+00
 2.222230e+00   1.993190e+00   2.407010e+00   2.863040e+00   4.082360e+00   5.539590e+00   9.392970e+00   1.338742e+01   1.729468e+01   2.199905e+01
 1.412430e-02   1.487917e-02   1.507505e-02   1.838406e-02   2.176304e-02   2.224685e-02   2.675259e-02   2.995631e-02   3.439224e-02   4.123414e-02
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00

 4.839910e-02   5.278350e-02   1.638360e-02   3.228140e-02   1.961440e-02   3.805690e-02   7.586740e-02   1.618499e-01   9.658140e-02   5.491060e-02
 4.703302e-01   2.375999e-01   2.263963e-01   2.310650e-01   2.638146e-01   2.969777e-01   4.641930e-01   6.837496e-01   9.557752e-01   1.619750e+00
 1.166090e-03   5.170500e-04   1.188530e-03   1.094270e-03   3.294200e-04   9.856100e-04   1.131590e-03   3.995800e-04   0.000000e+00   2.490230e-03
 2.370840e-03   1.727400e-03   2.064600e-03   2.040500e-03   3.768760e-03   3.665120e-03   8.155500e-03   9.123580e-03   5.013440e-03   0.000000e+00
 3.993530e-06   2.752160e-06   3.053940e-06   3.624990e-06   6.345430e-06   5.613740e-06   5.303210e-06   0.000000e+00   1.859400e-06   0.000000e+00
-2.668763e+00  -3.016924e+00   3.632761e-01  -9.029757e-01  -3.139984e-01  -1.072407e+00  -5.451716e+00  -1.331000e+01  -9.878155e+00  -1.688372e+00
-3.025724e+00  -2.560648e+00  -7.740984e+00  -6.796933e+00  -7.129801e+00  -8.267690e+00  -2.572091e+01  -4.854773e+01  -7.681615e+01  -8.165233e+01
-9.990141e-02  -3.807983e-02  -1.017317e-01  -9.460744e-02  -2.407821e-02  -7.839286e-02  -9.610763e-02  -3.007769e-02   3.244402e-02  -2.293375e-01
-1.264497e-01  -6.760633e-03  -9.408187e-02  -7.353529e-02  -2.319980e-01  -1.569476e-01  -5.941313e-01  -7.357393e-01   9.767011e-02   7.658214e-01
-3.349159e-04  -1.655642e-04  -2.177993e-04  -2.809709e-04  -5.176547e-04  -5.191413e-04  -3.699805e-04   1.246159e-04  -1.258745e-05  -6.297044e-06
 2.868423e+02   2.941319e+02   2.214439e+02   2.648754e+02   2.684694e+02   3.013503e+02   4.660978e+02   7.029302e+02   7.134099e+02   5.449379e+02
 2.065220e+02   2.902575e+02   4.372684e+02   4.304681e+02   5.068702e+02   6.416300e+02   1.313797e+03   2.230448e+03   3.590479e+03   3.837954e+03
 6.333130e+00   5.112500e+00   6.641220e+00   6.908730e+00   6.028250e+00   7.811100e+00   9.388200e+00   1.057658e+01   8.999920e+00   1.706357e+01
 7.740600e+00   4.584210e+00   7.045690e+00   7.875180e+00   1.283330e+01   1.375825e+01   3.016987e+01   4.671356e+01   3.312996e+01   3.553543e+01
 2.957411e-02   2.483178e-02   2.862882e-02   3.582738e-02   4.192974e-02   4.764733e-02   4.975816e-02   5.195686e-02   6.102476e-02   9.482558e-02
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00

 8.491970e-01   8.569416e-01   8.513069e-01   8.585221e-01   8.306274e-01   8.285028e-01   8.420952e-01   8.392236e-01   8.380031e-01   8.404768e-01
 9.914205e-01   9.519848e-01   8.106674e-01   8.814887e-01   8.642403e-01   8.470676e-01   8.362638e-01   8.067034e-01   8.610662e-01   8.501167e-01
 7.896619e-01   7.895416e-01   7.787500e-01   7.859872e-01   7.706043e-01   7.879152e-01   8.098138e-01   8.602694e-01   8.890757e-01   8.180944e-01
 9.285672e-01   9.673658e-01   8.953749e-01   8.871848e-01   8.228415e-01   8.401878e-01   8.633110e-01   8.719056e-01   9.122466e-01   8.843272e-01
 7.022469e-01   6.988630e-01   6.656527e-01   6.237808e-01   6.441995e-01   6.129846e-01   6.997554e-01   7.156049e-01   7.222609e-01   8.536818e-01
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
-6.139800e+00  -5.936600e+00  -7.004520e+00  -3.933890e+00   1.428270e+01   2.560672e+01   2.305781e+01   2.664515e+01   3.581522e+01  -1.456620e+00
-3.307927e+01  -1.788869e+01   6.230845e+01  -3.784450e+00   4.516360e+00  -6.328500e-01   2.240430e+01   3.387872e+01   2.738504e+01  -2.402056e+01
 4.191641e+01   4.376706e+01   5.694385e+01   5.196920e+01   6.810905e+01   5.861439e+01   4.529123e+01   1.316445e+01  -1.505212e+01   4.911318e+01
-6.093660e+00  -4.369612e+01  -8.598250e+00  -9.994650e+00   3.518894e+01   5.910360e+00   4.617840e+00  -9.966490e+00  -4.742190e+01  -3.840314e+01
 8.951881e+01   8.636092e+01   1.158372e+02   1.516686e+02   1.390085e+02   1.754184e+02   9.848983e+01   1.027411e+02   1.055230e+02   2.934515e+01
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00

-9.046413e-01  -9.136372e-01  -9.245855e-01  -9.337566e-01  -9.398535e-01  -9.414741e-01  -9.462704e-01  -9.412845e-01  -9.587688e-01  -9.495105e-01
-3.395263e-01  -3.167861e-01  -3.188521e-01  -3.361158e-01  -3.412143e-01  -3.362368e-01  -3.315926e-01  -2.863257e-01  -3.456462e-01  -3.778053e-01
 4.172201e-01   3.989813e-01   4.050866e-01   4.234477e-01   4.287651e-01   4.163380e-01   4.085438e-01   3.753408e-01   3.978971e-01   4.509155e-01
-7.768953e-01  -7.910166e-01  -8.010383e-01  -8.230291e-01  -8.519305e-01  -8.727993e-01  -9.063740e-01  -9.252987e-01  -9.346682e-01  -9.154225e-01
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
-1.266573e+01  -1.090961e+01  -1.003117e+01  -6.332590e+00  -6.447110e+00  -6.590340e+00   5.021660e+00   1.047111e+01   1.334280e+01   2.008700e-01
 1.624281e+02   1.378007e+02   1.127752e+02   1.025997e+02   1.247442e+02   1.016629e+02   8.948182e+01   4.254310e+00   1.168058e+02   1.430772e+02
-1.368722e+02  -1.276892e+02  -1.167104e+02  -8.464329e+01  -1.238904e+02  -8.742624e+01  -7.074713e+01   2.886421e+01  -3.488467e+01  -9.475434e+01
-5.837689e+01  -5.690454e+01  -5.974873e+01  -6.157876e+01  -5.375343e+01  -4.730617e+01  -2.407310e+01  -6.463440e+00  -2.578620e+00  -8.235860e+00
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
 0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
